unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1650085200000,2022-04-16 05:00:00,BTC/USD,40558.44,40558.44,40381.61,40475.26,10.38278413,420245.8871856238
1650081600000,2022-04-16 04:00:00,BTC/USD,40437.47,40572.21,40435.45,40558.44,10.95043702,444132.64284944884
1650078000000,2022-04-16 03:00:00,BTC/USD,40546.57,40546.57,40420.76,40437.47,6.66146615,269372.8375966405
1650074400000,2022-04-16 02:00:00,BTC/USD,40591.18,40612.65,40528.8,40546.57,9.85393072,399543.09171363036
1650070800000,2022-04-16 01:00:00,BTC/USD,40581.14,40692.38,40547.86,40591.18,12.51111409,507840.8840277262
1650067200000,2022-04-16 00:00:00,BTC/USD,40566.74,40590.21,40468.55,40581.14,12.53773818,508795.7083659252
1650063600000,2022-04-15 23:00:00,BTC/USD,40485.77,40600.0,40425.97,40566.74,16.19595877,657017.2484733098
1650060000000,2022-04-15 22:00:00,BTC/USD,40442.13,40527.34,40362.84,40485.77,15.97672383,646829.9663348991
1650056400000,2022-04-15 21:00:00,BTC/USD,40413.68,40482.43,40344.28,40442.13,17.44181122,705383.9967946986
1650052800000,2022-04-15 20:00:00,BTC/USD,40323.12,40415.86,40283.47,40413.68,128.72964694,5202438.757946139
1650049200000,2022-04-15 19:00:00,BTC/USD,40387.03,40412.94,40300.84,40323.12,77.48340834,3124372.772502821
1650045600000,2022-04-15 18:00:00,BTC/USD,40452.02,40485.6,40380.01,40387.03,12.24323439,494467.87460596167
1650042000000,2022-04-15 17:00:00,BTC/USD,40382.56,40655.59,40381.99,40452.02,62.31295302,2520684.8218241003
1650038400000,2022-04-15 16:00:00,BTC/USD,40425.19,40459.75,40250.0,40382.56,51.18791221,2067098.9360950575
1650034800000,2022-04-15 15:00:00,BTC/USD,40447.85,40578.94,40372.25,40425.19,29.18659159,1179873.5104781522
1650031200000,2022-04-15 14:00:00,BTC/USD,40053.5,40840.0,39948.34,40447.85,77.13686168,3120020.210703388
1650027600000,2022-04-15 13:00:00,BTC/USD,40148.58,40237.4,40032.67,40053.5,17.83116343,714200.504443505
1650024000000,2022-04-15 12:00:00,BTC/USD,40201.87,40262.49,40129.52,40148.58,11.67735288,468829.1362909105
1650020400000,2022-04-15 11:00:00,BTC/USD,40271.94,40365.28,40115.76,40201.87,25.28805114,1016626.9444836319
1650016800000,2022-04-15 10:00:00,BTC/USD,40129.94,40384.65,40099.91,40271.94,15.91162648,640792.0669049713
1650013200000,2022-04-15 09:00:00,BTC/USD,40154.69,40199.75,40051.77,40129.94,3.43507051,137849.17346206942
1650009600000,2022-04-15 08:00:00,BTC/USD,40239.5,40387.07,40115.19,40154.69,13.97574676,561191.7786663044
1650006000000,2022-04-15 07:00:00,BTC/USD,40052.02,40447.18,39975.73,40239.5,34.06749054,1370858.78558433
1650002400000,2022-04-15 06:00:00,BTC/USD,40150.07,40179.85,39978.11,40052.02,10.61272329,425061.00546554575
1649998800000,2022-04-15 05:00:00,BTC/USD,40102.93,40216.48,40102.92,40150.07,4.44805497,178589.7184093479
1649995200000,2022-04-15 04:00:00,BTC/USD,40199.81,40265.38,40079.29,40102.93,2.29492527,92033.22745804109
1649991600000,2022-04-15 03:00:00,BTC/USD,40006.77,40207.85,40006.77,40199.81,10.47718678,421180.9178905118
1649988000000,2022-04-15 02:00:00,BTC/USD,39956.0,40071.4,39913.5,40006.77,20.52756827,821241.7024371878
1649984400000,2022-04-15 01:00:00,BTC/USD,39857.26,39990.86,39843.66,39956.0,15.27169921,610196.0136347599
1649980800000,2022-04-15 00:00:00,BTC/USD,39944.75,40172.04,39784.0,39857.26,20.00851916,797484.7503751016
1649977200000,2022-04-14 23:00:00,BTC/USD,39837.6,39963.67,39837.6,39944.75,16.35728139,653387.5158032025
1649973600000,2022-04-14 22:00:00,BTC/USD,39983.73,40033.64,39826.16,39837.6,33.03621783,1316083.631424408
1649970000000,2022-04-14 21:00:00,BTC/USD,39902.75,40008.14,39855.08,39983.73,32.57946356,1302648.474527879
1649966400000,2022-04-14 20:00:00,BTC/USD,39795.0,39903.81,39680.3,39902.75,42.00807254,1676237.616545485
1649962800000,2022-04-14 19:00:00,BTC/USD,39669.44,39851.2,39563.77,39795.0,50.49701577,2009528.74256715
1649959200000,2022-04-14 18:00:00,BTC/USD,39967.72,40027.27,39613.05,39669.44,68.47822953,2716493.0176465632
1649955600000,2022-04-14 17:00:00,BTC/USD,39947.35,40054.86,39843.41,39967.72,176.87591154,7069326.907175489
1649952000000,2022-04-14 16:00:00,BTC/USD,39960.68,40057.42,39761.37,39947.35,84.47445072,3374530.4489695914
1649948400000,2022-04-14 15:00:00,BTC/USD,40461.59,40484.4,39938.02,39960.68,83.84690179,3350579.2114216173
1649944800000,2022-04-14 14:00:00,BTC/USD,40622.44,40673.15,40324.78,40461.59,56.59092693,2289758.8831616184
1649941200000,2022-04-14 13:00:00,BTC/USD,41148.61,41324.73,40524.08,40622.44,84.09280507,3416054.928387771
1649937600000,2022-04-14 12:00:00,BTC/USD,40920.62,41171.93,40877.6,41148.61,17.58259239,723499.2370450778
1649934000000,2022-04-14 11:00:00,BTC/USD,40948.76,41076.76,40856.56,40920.62,21.54798741,881757.0045693943
1649930400000,2022-04-14 10:00:00,BTC/USD,41179.88,41217.64,40948.76,40948.76,31.09463729,1273286.8396752605
1649926800000,2022-04-14 09:00:00,BTC/USD,41177.89,41215.03,40983.71,41179.88,8.32864793,342972.7223196484
1649923200000,2022-04-14 08:00:00,BTC/USD,41275.92,41334.32,41173.35,41177.89,10.05464353,414029.0052675517
1649919600000,2022-04-14 07:00:00,BTC/USD,41216.67,41355.11,41170.88,41275.92,33.78303698,1394425.9317435215
1649916000000,2022-04-14 06:00:00,BTC/USD,41305.0,41339.49,41174.68,41216.67,11.30314582,465878.03122481937
1649912400000,2022-04-14 05:00:00,BTC/USD,41301.73,41360.85,41255.89,41305.0,5.12164736,211549.6442048
1649908800000,2022-04-14 04:00:00,BTC/USD,41339.6,41424.04,41247.87,41301.73,21.58750099,891601.1372637127
1649905200000,2022-04-14 03:00:00,BTC/USD,41429.0,41452.81,41279.71,41339.6,9.09619415,376033.02768334
1649901600000,2022-04-14 02:00:00,BTC/USD,41490.95,41490.96,41354.48,41429.0,16.50182883,683654.26659807
1649898000000,2022-04-14 01:00:00,BTC/USD,41191.91,41501.0,41190.88,41490.95,17.26449987,716320.5008811766
1649894400000,2022-04-14 00:00:00,BTC/USD,41134.39,41300.4,41071.23,41191.91,7.34892065,302716.0780119415
1649890800000,2022-04-13 23:00:00,BTC/USD,41292.54,41340.8,41079.32,41134.39,14.26037238,586591.7190241482
1649887200000,2022-04-13 22:00:00,BTC/USD,41213.74,41374.05,41152.91,41292.54,55.87391509,2307175.8738104287
1649883600000,2022-04-13 21:00:00,BTC/USD,41256.84,41345.71,41097.71,41213.74,40.24138378,1658497.928349137
1649880000000,2022-04-13 20:00:00,BTC/USD,41066.92,41307.91,41015.55,41256.84,34.74234946,1433359.5528953064
1649876400000,2022-04-13 19:00:00,BTC/USD,41374.04,41550.87,41056.51,41066.92,79.06836083,3247094.0487367436
1649872800000,2022-04-13 18:00:00,BTC/USD,41043.02,41374.04,40997.82,41374.04,58.2815771,2411344.302198484
1649869200000,2022-04-13 17:00:00,BTC/USD,41021.0,41131.78,40856.6,41043.02,84.47534743,3467123.374076438
1649865600000,2022-04-13 16:00:00,BTC/USD,41184.94,41344.76,40953.7,41021.0,114.35350627,4690895.18070167
1649862000000,2022-04-13 15:00:00,BTC/USD,40672.06,41405.54,40667.02,41184.94,74.21907194,3056708.024704584
1649858400000,2022-04-13 14:00:00,BTC/USD,40538.67,40967.36,40409.0,40672.06,134.19550576,5458007.662001065
1649854800000,2022-04-13 13:00:00,BTC/USD,39731.63,40600.0,39644.7,40538.67,123.33284054,4999749.322813682
1649851200000,2022-04-13 12:00:00,BTC/USD,39711.76,39943.7,39665.1,39731.63,54.37605659,2160449.3612929415
1649847600000,2022-04-13 11:00:00,BTC/USD,39804.95,39999.48,39706.75,39711.76,38.94600913,1546614.567528369
1649844000000,2022-04-13 10:00:00,BTC/USD,40072.42,40133.62,39768.53,39804.95,11.17528352,444831.601749424
1649840400000,2022-04-13 09:00:00,BTC/USD,40153.52,40197.49,40056.04,40072.42,13.99924197,560983.5039034673
1649836800000,2022-04-13 08:00:00,BTC/USD,40140.11,40195.42,40048.97,40153.52,8.03542122,322650.44666569436
1649833200000,2022-04-13 07:00:00,BTC/USD,39961.9,40211.18,39929.17,40140.11,34.20424511,1372962.1611823621
1649829600000,2022-04-13 06:00:00,BTC/USD,40187.03,40227.18,39885.8,39961.9,23.40205077,935190.4126656629
1649826000000,2022-04-13 05:00:00,BTC/USD,40131.59,40214.05,40079.08,40187.03,6.27732852,252267.1895530956
1649822400000,2022-04-13 04:00:00,BTC/USD,40086.76,40131.59,39950.65,40131.59,45.65931824,1832381.0392872014
1649818800000,2022-04-13 03:00:00,BTC/USD,40063.12,40256.75,40030.09,40086.76,21.55375949,864020.3837733525
1649815200000,2022-04-13 02:00:00,BTC/USD,39874.99,40172.9,39726.72,40063.12,19.27239515,772112.2795818681
1649811600000,2022-04-13 01:00:00,BTC/USD,39951.33,39951.33,39600.0,39874.99,31.08531191,1239526.5015581308
1649808000000,2022-04-13 00:00:00,BTC/USD,40086.82,40198.01,39900.0,39951.33,34.94362812,1396044.4184193995
1649804400000,2022-04-12 23:00:00,BTC/USD,39847.46,40268.73,39835.32,40086.82,60.87748113,2440384.6281117066
1649800800000,2022-04-12 22:00:00,BTC/USD,39714.83,39929.01,39586.45,39847.46,40.53034604,1615031.3426150582
1649797200000,2022-04-12 21:00:00,BTC/USD,39530.11,39760.0,39502.59,39714.83,31.1411004,1236763.508398932
1649793600000,2022-04-12 20:00:00,BTC/USD,39313.63,39673.73,39271.84,39530.11,61.08160079,2414562.398204787
1649790000000,2022-04-12 19:00:00,BTC/USD,39682.2,39715.58,39271.84,39313.63,86.09053721,3384531.5263751717
1649786400000,2022-04-12 18:00:00,BTC/USD,40023.27,40064.72,39650.34,39682.2,50.14169246,1989732.6685362118
1649782800000,2022-04-12 17:00:00,BTC/USD,40098.83,40234.39,39948.03,40023.27,34.94230925,1398505.4775362473
1649779200000,2022-04-12 16:00:00,BTC/USD,40186.58,40378.89,39948.34,40098.83,43.60265186,1748415.3244833238
1649775600000,2022-04-12 15:00:00,BTC/USD,39993.18,40373.64,39980.61,40186.58,73.19196438,2941334.7319140206
1649772000000,2022-04-12 14:00:00,BTC/USD,40415.79,40450.69,39816.28,39993.18,68.12007501,2724338.4214884317
1649768400000,2022-04-12 13:00:00,BTC/USD,40620.0,40630.91,40176.32,40415.79,119.16118653,4815993.490947309
1649764800000,2022-04-12 12:00:00,BTC/USD,40381.18,40692.38,40202.1,40620.0,245.59461558,9976053.2848596
1649761200000,2022-04-12 11:00:00,BTC/USD,40161.48,40459.19,40118.31,40381.18,77.36014098,3123893.7777387565
1649757600000,2022-04-12 10:00:00,BTC/USD,40216.99,40264.4,40108.34,40161.48,10.88940451,437334.60144027486
1649754000000,2022-04-12 09:00:00,BTC/USD,40189.8,40259.38,40053.69,40216.99,20.82507023,837521.6411892077
1649750400000,2022-04-12 08:00:00,BTC/USD,40183.79,40338.15,40121.85,40189.8,31.96721407,1284755.940030486
1649746800000,2022-04-12 07:00:00,BTC/USD,39932.36,40183.8,39869.92,40183.79,44.411744,1784632.19442976
1649743200000,2022-04-12 06:00:00,BTC/USD,40109.45,40179.51,39855.01,39932.36,24.11002665,962770.263797394
1649739600000,2022-04-12 05:00:00,BTC/USD,39937.54,40145.63,39885.99,40109.45,38.22889777,1533340.0636609264
1649736000000,2022-04-12 04:00:00,BTC/USD,39750.0,39945.46,39642.23,39937.54,34.88701799,1393301.6764563445
1649732400000,2022-04-12 03:00:00,BTC/USD,39479.11,39750.0,39479.11,39750.0,28.99339578,1152487.482255
1649728800000,2022-04-12 02:00:00,BTC/USD,39512.23,39554.45,39303.49,39479.11,47.31016222,1867763.0984012242
1649725200000,2022-04-12 01:00:00,BTC/USD,39565.12,39737.39,39424.44,39512.23,31.88810038,1259969.9564776476
1649721600000,2022-04-12 00:00:00,BTC/USD,39533.33,39845.91,39378.48,39565.12,46.50592271,1840012.4127318754
1649718000000,2022-04-11 23:00:00,BTC/USD,39780.38,39843.2,39386.52,39533.33,66.91967477,2645557.586175084
1649714400000,2022-04-11 22:00:00,BTC/USD,39417.78,39995.98,39215.0,39780.38,96.35253384,3832940.4101180593
1649710800000,2022-04-11 21:00:00,BTC/USD,39848.71,39907.71,39300.0,39417.78,92.38902149,3641770.1235080925
1649707200000,2022-04-11 20:00:00,BTC/USD,39989.49,40247.01,39500.0,39848.71,158.46747307,6314724.37879924
1649703600000,2022-04-11 19:00:00,BTC/USD,40485.28,40587.86,39787.0,39989.49,170.54904035,6820169.143585921
1649700000000,2022-04-11 18:00:00,BTC/USD,40447.94,40500.0,40243.21,40485.28,63.03873687,2552140.9130282737
1649696400000,2022-04-11 17:00:00,BTC/USD,40755.31,40888.2,40231.75,40447.94,155.49040077,6289266.4009209145
1649692800000,2022-04-11 16:00:00,BTC/USD,40600.47,40816.14,40502.12,40755.31,67.92875835,2768457.604469338
1649689200000,2022-04-11 15:00:00,BTC/USD,40792.81,40972.52,40532.17,40600.47,54.43783336,2210201.6201976794
1649685600000,2022-04-11 14:00:00,BTC/USD,41136.44,41203.58,40726.37,40792.81,66.01790289,2693055.7691902206
1649682000000,2022-04-11 13:00:00,BTC/USD,41141.4,41178.51,40703.87,41136.44,117.76357586,4844374.272550339
1649678400000,2022-04-11 12:00:00,BTC/USD,41069.0,41236.06,40931.76,41141.4,46.08538694,1896017.338253316
1649674800000,2022-04-11 11:00:00,BTC/USD,41614.92,41614.92,40975.34,41069.0,192.7979973,7918020.9511137
1649671200000,2022-04-11 10:00:00,BTC/USD,41430.13,41633.33,41222.0,41614.92,83.54154603,3476574.754714768
1649667600000,2022-04-11 09:00:00,BTC/USD,42218.35,42218.35,41425.98,41430.13,53.58496843,2220032.2081007957
1649664000000,2022-04-11 08:00:00,BTC/USD,42322.42,42352.62,42088.51,42218.35,10.04134132,423928.862317222
1649660400000,2022-04-11 07:00:00,BTC/USD,42241.69,42351.15,42180.87,42322.42,11.56003416,489248.62093386723
1649656800000,2022-04-11 06:00:00,BTC/USD,42286.67,42335.58,42171.0,42241.69,9.39205159,396736.1317287871
1649653200000,2022-04-11 05:00:00,BTC/USD,42254.8,42312.46,42214.44,42286.67,5.64351772,238645.5714647924
1649649600000,2022-04-11 04:00:00,BTC/USD,42096.93,42279.91,42096.93,42254.8,10.32889674,436445.465969352
1649646000000,2022-04-11 03:00:00,BTC/USD,41915.6,42146.79,41828.22,42096.93,34.03606596,1432813.886193503
1649642400000,2022-04-11 02:00:00,BTC/USD,42170.09,42225.07,41817.73,41915.6,34.75971792,1456974.432447552
1649638800000,2022-04-11 01:00:00,BTC/USD,42313.53,42420.23,42163.44,42170.09,16.23988457,684837.3939065112
1649635200000,2022-04-11 00:00:00,BTC/USD,42163.69,42382.67,41791.97,42313.53,83.18593962,3519890.7516890583
1649631600000,2022-04-10 23:00:00,BTC/USD,42160.59,42400.0,41981.36,42163.69,65.41747829,2758242.2752012904
1649628000000,2022-04-10 22:00:00,BTC/USD,42726.66,42777.43,41899.77,42160.59,102.90214786,4338415.266044837
1649624400000,2022-04-10 21:00:00,BTC/USD,43133.56,43226.11,42683.31,42726.66,10.82437581,462489.42494609463
1649620800000,2022-04-10 20:00:00,BTC/USD,43274.49,43429.78,43132.62,43133.56,28.04112061,1209513.3582986714
1649617200000,2022-04-10 19:00:00,BTC/USD,43132.93,43309.45,43092.57,43274.49,12.4066577,536891.784572073
1649613600000,2022-04-10 18:00:00,BTC/USD,43129.28,43260.18,43102.77,43132.93,7.05914115,304481.44108306954
1649610000000,2022-04-10 17:00:00,BTC/USD,42795.89,43317.12,42795.89,43129.28,22.36391075,964539.3686317599
1649606400000,2022-04-10 16:00:00,BTC/USD,42770.32,42816.64,42695.17,42795.89,8.58711012,367493.0201134068
1649602800000,2022-04-10 15:00:00,BTC/USD,42711.97,42777.3,42662.14,42770.32,46.83134909,2002991.786611009
1649599200000,2022-04-10 14:00:00,BTC/USD,42598.05,42756.46,42565.3,42711.97,9.92228012,423800.13081703644
1649595600000,2022-04-10 13:00:00,BTC/USD,42589.85,42674.96,42555.28,42598.05,3.03531886,129298.664564223
1649592000000,2022-04-10 12:00:00,BTC/USD,42704.23,42855.54,42556.41,42589.85,24.86050172,1058805.0391795419
1649588400000,2022-04-10 11:00:00,BTC/USD,42533.61,42736.21,42530.74,42704.23,12.5745059,536984.5920899571
1649584800000,2022-04-10 10:00:00,BTC/USD,42517.31,42568.76,42470.37,42533.61,3.50722826,149175.07899181862
1649581200000,2022-04-10 09:00:00,BTC/USD,42653.4,42660.25,42515.53,42517.31,7.4396019,316311.860258889
1649577600000,2022-04-10 08:00:00,BTC/USD,42651.63,42729.32,42593.81,42653.4,4.4468375,189672.7386225
1649574000000,2022-04-10 07:00:00,BTC/USD,42802.0,42802.0,42595.47,42651.63,8.48447249,361876.58138865867
1649570400000,2022-04-10 06:00:00,BTC/USD,42677.52,42802.0,42669.98,42802.0,4.47866297,191695.73244194002
1649566800000,2022-04-10 05:00:00,BTC/USD,42762.03,42796.01,42677.22,42677.52,3.77567288,161136.3548496576
1649563200000,2022-04-10 04:00:00,BTC/USD,42810.85,42810.85,42734.43,42762.03,3.18940917,136385.61060981508
1649559600000,2022-04-10 03:00:00,BTC/USD,42860.51,42900.0,42796.15,42810.85,8.90379992,381179.242805132
1649556000000,2022-04-10 02:00:00,BTC/USD,42784.42,42885.2,42754.14,42860.51,7.90335458,338741.80800963583
1649552400000,2022-04-10 01:00:00,BTC/USD,42639.44,42799.43,42618.99,42784.42,4.45506756,190607.4816154152
1649548800000,2022-04-10 00:00:00,BTC/USD,42772.43,42794.98,42616.94,42639.44,11.54834778,492415.0822644432
1649545200000,2022-04-09 23:00:00,BTC/USD,42555.4,42801.3,42501.02,42772.43,11.44069359,489346.26572972373
1649541600000,2022-04-09 22:00:00,BTC/USD,42580.22,42646.68,42532.04,42555.4,9.3881574,399516.7934199601
1649538000000,2022-04-09 21:00:00,BTC/USD,42450.51,42612.4,42415.82,42580.22,17.81884583,758730.3755874827
1649534400000,2022-04-09 20:00:00,BTC/USD,42533.8,42661.78,42450.0,42450.51,13.7098774,581991.287667474
1649530800000,2022-04-09 19:00:00,BTC/USD,42488.58,42594.71,42481.87,42533.8,13.3517035,567898.6863283
1649527200000,2022-04-09 18:00:00,BTC/USD,42603.53,42645.08,42478.27,42488.58,17.64934489,749895.6023063562
1649523600000,2022-04-09 17:00:00,BTC/USD,42465.12,42615.73,42436.48,42603.53,50.42777449,2148401.2033179495
1649520000000,2022-04-09 16:00:00,BTC/USD,42280.78,42531.23,42207.93,42465.12,29.1292981,1236979.139332272
1649516400000,2022-04-09 15:00:00,BTC/USD,42481.73,42489.21,42210.47,42280.78,18.71232061,791171.5110008757
1649512800000,2022-04-09 14:00:00,BTC/USD,42478.77,42515.88,42384.69,42481.73,11.80015855,501291.14947829157
1649509200000,2022-04-09 13:00:00,BTC/USD,42520.02,42529.0,42460.29,42478.77,9.05216166,384524.69315795816
1649505600000,2022-04-09 12:00:00,BTC/USD,42448.65,42524.65,42409.66,42520.02,4.53385192,192779.4743154384
1649502000000,2022-04-09 11:00:00,BTC/USD,42451.38,42543.72,42433.11,42448.65,3.58043195,151984.5026943675
1649498400000,2022-04-09 10:00:00,BTC/USD,42462.58,42497.11,42350.29,42451.38,1.93387961,82095.85819836179
1649494800000,2022-04-09 09:00:00,BTC/USD,42454.63,42496.26,42412.17,42462.58,2.25006458,95543.54723341641
1649491200000,2022-04-09 08:00:00,BTC/USD,42475.09,42513.96,42389.94,42454.63,2.98960709,126922.66285132668
1649487600000,2022-04-09 07:00:00,BTC/USD,42449.66,42514.25,42369.31,42475.09,6.66880674,283258.16647410655
1649484000000,2022-04-09 06:00:00,BTC/USD,42604.68,42604.69,42437.41,42449.66,10.03624121,426035.0270424886
1649480400000,2022-04-09 05:00:00,BTC/USD,42415.19,42636.03,42410.0,42604.68,11.9858818,510654.658606824
1649476800000,2022-04-09 04:00:00,BTC/USD,42400.01,42558.83,42359.18,42415.19,3.78537401,160557.3578552119
1649473200000,2022-04-09 03:00:00,BTC/USD,42184.64,42443.19,42133.05,42400.01,14.33824689,607941.811518469
1649469600000,2022-04-09 02:00:00,BTC/USD,42433.89,42444.7,42181.56,42184.64,16.75069767,706622.1509577888
1649466000000,2022-04-09 01:00:00,BTC/USD,42443.17,42479.01,42294.96,42433.89,14.64033654,621246.4303013405
1649462400000,2022-04-09 00:00:00,BTC/USD,42291.73,42443.19,42177.66,42443.17,72.01386692,3056496.7960429364
1649458800000,2022-04-08 23:00:00,BTC/USD,42326.83,42375.63,42104.92,42291.73,50.39336167,2131222.445539989
1649455200000,2022-04-08 22:00:00,BTC/USD,42569.63,42679.65,42250.0,42326.83,38.656618,1636212.0984609402
1649451600000,2022-04-08 21:00:00,BTC/USD,42811.96,42876.33,42466.09,42569.63,122.22335292,5203002.911163819
1649448000000,2022-04-08 20:00:00,BTC/USD,42741.54,42873.54,42540.6,42811.96,42.57137529,1822564.0160604683
1649444400000,2022-04-08 19:00:00,BTC/USD,42944.2,43183.45,42654.75,42741.54,46.37858256,1982292.0416315424
1649440800000,2022-04-08 18:00:00,BTC/USD,42999.72,43287.35,42436.74,42944.2,169.61662887,7284050.433519053
1649437200000,2022-04-08 17:00:00,BTC/USD,43450.4,43476.5,42829.98,42999.72,38.61478381,1660424.8916905331
1649433600000,2022-04-08 16:00:00,BTC/USD,43668.78,43729.02,43428.57,43450.4,63.19820327,2745987.211362808
1649430000000,2022-04-08 15:00:00,BTC/USD,43774.6,43988.14,43611.86,43668.78,70.45099284,3076508.907111535
1649426400000,2022-04-08 14:00:00,BTC/USD,42923.73,43857.08,42907.77,43774.6,68.32843927,2991050.097668542
1649422800000,2022-04-08 13:00:00,BTC/USD,43164.27,43202.77,42733.4,42923.73,65.94092904,2830430.6340621193
1649419200000,2022-04-08 12:00:00,BTC/USD,43299.36,43418.89,43105.0,43164.27,35.9276808,1550792.1145250157
1649415600000,2022-04-08 11:00:00,BTC/USD,43561.64,43574.1,43278.93,43299.36,37.16307425,1609137.33065748
1649412000000,2022-04-08 10:00:00,BTC/USD,43612.79,43641.38,43540.0,43561.64,3.91869692,170704.8644981488
1649408400000,2022-04-08 09:00:00,BTC/USD,43721.58,43784.58,43549.91,43612.79,17.5459498,765227.823977942
1649404800000,2022-04-08 08:00:00,BTC/USD,43776.35,43973.12,43678.7,43721.58,17.89268957,782296.6584499207
1649401200000,2022-04-08 07:00:00,BTC/USD,43581.63,43777.77,43429.1,43776.35,15.26304441,668160.3741577035
1649397600000,2022-04-08 06:00:00,BTC/USD,43665.22,43674.06,43510.0,43581.63,12.63920206,550837.0276741578
1649394000000,2022-04-08 05:00:00,BTC/USD,43550.78,43700.82,43496.06,43665.22,27.21391352,1188301.5209117744
1649390400000,2022-04-08 04:00:00,BTC/USD,43627.54,43679.25,43510.8,43550.78,8.28203877,360689.24842374056
1649386800000,2022-04-08 03:00:00,BTC/USD,43636.47,43704.25,43572.44,43627.54,6.95868551,303590.3304349454
1649383200000,2022-04-08 02:00:00,BTC/USD,43628.93,43700.82,43589.73,43636.47,7.39791438,322818.8689054386
1649379600000,2022-04-08 01:00:00,BTC/USD,43344.44,43671.43,43322.01,43628.93,26.17310549,1141904.5873058257
1649376000000,2022-04-08 00:00:00,BTC/USD,43471.0,43535.62,43306.66,43344.44,23.87908735,1035025.668896834
1649372400000,2022-04-07 23:00:00,BTC/USD,43634.2,43750.73,43438.69,43471.0,24.63242608,1070796.19412368
1649368800000,2022-04-07 22:00:00,BTC/USD,43510.01,43644.38,43480.36,43634.2,12.73671779,555756.4913924179
1649365200000,2022-04-07 21:00:00,BTC/USD,43585.44,43604.36,43224.4,43510.01,21.06143685,916383.3279578686
1649361600000,2022-04-07 20:00:00,BTC/USD,43395.41,43599.3,43379.72,43585.44,21.52405559,938135.4334746096
1649358000000,2022-04-07 19:00:00,BTC/USD,43727.37,43781.34,43376.04,43395.41,50.24961643,2180602.707322587
1649354400000,2022-04-07 18:00:00,BTC/USD,43673.49,43843.27,43543.58,43727.37,51.85536588,2267498.7703201356
1649350800000,2022-04-07 17:00:00,BTC/USD,43498.05,43698.18,43483.19,43673.49,24.04854266,1050283.7873760832
1649347200000,2022-04-07 16:00:00,BTC/USD,43336.4,43499.91,43284.22,43498.05,30.7810088,1338913.85983284
1649343600000,2022-04-07 15:00:00,BTC/USD,43417.97,43595.48,43023.48,43336.4,70.57465849,3058451.630186036
1649340000000,2022-04-07 14:00:00,BTC/USD,43655.84,43787.95,43352.37,43417.97,48.79684932,2118660.1398702804
1649336400000,2022-04-07 13:00:00,BTC/USD,43546.77,43678.68,43330.58,43655.84,39.64280839,1730640.1002244975
1649332800000,2022-04-07 12:00:00,BTC/USD,43760.85,43891.84,43528.94,43546.77,57.53840247,2505611.5785285216
1649329200000,2022-04-07 11:00:00,BTC/USD,43411.9,43842.2,43317.53,43760.85,36.26892416,1587158.9498271358
1649325600000,2022-04-07 10:00:00,BTC/USD,43453.59,43487.92,43343.49,43411.9,11.89829824,516527.73336505605
1649322000000,2022-04-07 09:00:00,BTC/USD,43524.84,43524.84,43292.61,43453.59,14.27485753,620293.8064170326
1649318400000,2022-04-07 08:00:00,BTC/USD,43455.33,43557.84,43435.15,43524.84,9.22812462,401652.64758556074
1649314800000,2022-04-07 07:00:00,BTC/USD,43400.75,43548.32,43386.65,43455.33,5.76005305,250305.0061052565
1649311200000,2022-04-07 06:00:00,BTC/USD,43377.62,43501.93,43308.65,43400.75,72.70343133,3155383.4472954976
1649307600000,2022-04-07 05:00:00,BTC/USD,43405.41,43453.02,43232.58,43377.62,15.96891456,692693.5075961472
1649304000000,2022-04-07 04:00:00,BTC/USD,43304.16,43484.54,43217.63,43405.41,8.04233711,349080.93961776514
1649300400000,2022-04-07 03:00:00,BTC/USD,43364.62,43406.94,43155.86,43304.16,35.83826557,1551945.9863657712
1649296800000,2022-04-07 02:00:00,BTC/USD,43374.12,43416.33,43131.66,43364.62,25.83902611,1120499.5484302281
1649293200000,2022-04-07 01:00:00,BTC/USD,42896.88,43401.03,42877.87,43374.12,74.491623,3231008.5949967606
1649289600000,2022-04-07 00:00:00,BTC/USD,43189.34,43564.63,42750.0,42896.88,111.55157407,4785214.486691901
1649286000000,2022-04-06 23:00:00,BTC/USD,43530.71,43622.03,43123.0,43189.34,34.48388885,1489336.4000648588
1649282400000,2022-04-06 22:00:00,BTC/USD,43852.69,43877.21,43506.91,43530.71,14.51490586,631844.1576689606
1649278800000,2022-04-06 21:00:00,BTC/USD,43887.67,44031.61,43815.59,43852.69,19.13126184,838957.2947783497
1649275200000,2022-04-06 20:00:00,BTC/USD,43761.99,44023.34,43727.47,43887.67,61.12856602,2682790.3330589733
1649271600000,2022-04-06 19:00:00,BTC/USD,43849.65,43962.89,43529.36,43761.99,63.35581081,2772576.3591091116
1649268000000,2022-04-06 18:00:00,BTC/USD,43815.85,44281.0,43200.01,43849.65,157.12305234,6889790.852040681
1649264400000,2022-04-06 17:00:00,BTC/USD,43775.14,43944.21,43400.0,43815.85,62.57430459,2741746.3437697515
1649260800000,2022-04-06 16:00:00,BTC/USD,44171.27,44253.97,43564.23,43775.14,130.15538095,5697570.0228395825
1649257200000,2022-04-06 15:00:00,BTC/USD,44261.44,44292.57,43715.79,44171.27,183.12183041,8088723.813934321
1649253600000,2022-04-06 14:00:00,BTC/USD,44180.0,44425.71,43812.67,44261.44,252.73726018,11186515.077221459
